entityid,entityname,principaladdress1,principaladdress2,principalcity,principalstate,principalzipcode,principalcountry,mailingaddress1,mailingaddress2,mailingcity,mailingstate,mailingzipcode,mailingcountry,entitystatus,jurisdictonofformation,entitytypeverbatim,entitytype,agentfirstname,agentmiddlename,agentlastname,agentsuffix,agentorganizationname,agentprincipaladdress1,agentprincipaladdress2,agentprincipalcity,agentprincipalstate,agentprincipalzipcode,agentprincipalcountry,agentmailingaddress1,agentmailingaddress2,agentmailingcity,agentmailingstate,agentmailingzipcode,agentmailingcountry,entityformdate
20101590875,"Great Storm Brewing, Inc.",204 Mount View Lane #3,,Colorado Springs,CO,80907,US,,,,,,,Good Standing,,Corporation,DPC,Lynn,Ann,Jacobs,,,5005 Sunbird Cliffs Dr.,,Colorado Springs,CO,80919,US,,,,,,,10/27/2010
20101591926,"Northern Colorado Brewing Company LLC, Delinquent March 1, 2015",2133 Krisron Rd.,C301,Fort Collins,CO,80525,US,2133 Krisron Rd Unit C-301,,Fort Collins,CO,80525-6766,US,Delinquent,,Limited Liability Company,DLLC,Adam,Dale,Eggleston,,,2133 Krisron Dr,C301,Fort Collins,CO,80525,US,2133 Krisron Rd Unit C-301,,Fort Collins,CO,80525-6766,US,10/27/2010
19951147819,"RACCOON RIVER BREWING COMPANY, LLC, Dissolved April 23, 2001",1634 18TH ST,,Denver,CO,80203,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,,,,,,,,,,,,,,,,,,12/4/1995
20101639907,"High Plains Total Brew LLC, Delinquent May 1, 2012",4750 W 29th St #807,,Greeley,CO,80634,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Andrew,Garrick,Eilers,,,4750 W 29th St #807,,Greeley,CO,80634,US,,,,,,,11/23/2010
20041455371,"Crabtree Brewing Company, ltd., Dissolved April 29, 2016",2961 29th Street,,Greeley,CO,80631,US,2961 29th Street,,Greeley,CO,80631,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,,,,,"Crabtree Brewing Company, ltd",2961 29th Street,,Greeley,CO,80631,US,2961 29th Street,,Greeley,CO,80631,US,12/30/2004
20021016812,"WHAT'S BREWIN', LLC, Delinquent July 1, 2008",3355 GOLD RUN RD,,Boulder,CO,80302,US,3355 Gold Run Road,,Boulder,CO,80302-9765,US,Delinquent,,Limited Liability Company,DLLC,JOHN,,ARTHUR,,,3355 GOLD RUN RD,,BOULDER,CO,80302,US,3355 Gold Run Road,,Boulder,CO,80302-9765,US,1/23/2002
19961106725,"DAM BREWING PROPERTIES, LIMITED LIABILITY COMPANY",100 Little Dam Road,,Dillon,CO,80435,US,P.O. Box 4845,,Dillon,CO,80435,US,Good Standing,,Limited Liability Company,DLLC,,,,,West Brown PC,100 S. Ridge St. Ste. 204,,Breckenridge,CO,80424,US,P.O. Box 588,,Breckenridge,CO,80424,US,8/14/1996
19961107581,"DAM BREWING COMPANY, INC.",100 Little Dam Road,,Dillon,CO,80435,US,P.O. Box 4845,,Dillon,CO,80435,US,Good Standing,,Corporation,DPC,,,,,West Brown PC,100 S. Ridge St. Ste. 204,,Breckenridge,CO,80424,US,P.O. Box 588,,Breckenridge,CO,80424,US,8/15/1996
19871113236,"BREWER-ARMITAGE-BARANOWSKI POST NO. 73, OF THE AMERICANLEGION, DEPARTMENT OF COLORADO",1001 N. 2nd Street,,Montrose,CO,81401,US,PO Box 688,,Montrose,CO,81402,US,Good Standing,,Nonprofit Corporation,DNC,,,,,"American Legion Post 73, Montrose CO",1001 N. 2nd St.,,Montrose,CO,81401,US,PO Box 688,,Montrose,CO,814020688,US,9/2/1947
20021084807,"MOUNTAIN WEST BREWERY SUPPLY, INC.",1354 E Weldona Way,,Superior,CO,80027,US,1354 E Weldona Way,,Superior,CO,80027,US,Delinquent,,Corporation,DPC,,,,,"Mountain West Brewery Supply, Inc.",1354 E Weldona Way,,Superior,CO,80027,US,1354 E Weldona Way,,Superior,CO,80027,US,4/3/2002
20021093471,"ALEWORKS BREWERIES, L.L.C., Dissolved October 7, 2004",1918 KING WAY,,Denver,CO,80204,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,WILLIAM,,EYE,,,1918 KING WAY,,DENVER,CO,80204,US,,,,,,,4/12/2002
19961168533,"WORLD BREWING CORPORATION, Delinquent February 1, 2006",255 PONCE DE LEON AVE,,San Juan,OT,00917-1913,PR,,,,,,,Delinquent,,Corporation,DPC,JAMES,W.,FABER,,,1700 Broadway,# 2100,DENVER,CO,80290,US,,,,,,,12/26/1996
20061512852,"Flatirons Brewery, Delinquent June 1, 2010",5392 Lookout Ridge Drive,,Boulder,CO,80301,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Ryan,T,Wiens,,,5392 Lookout Ridge Drive,,Boulder,CO,80301,US,,,,,,,12/14/2006
19971012280,"ANIMAS BREWING COMPANY, INC.",1022 MAIN AVE,,Durango,CO,81301,US,,,,,,,Good Standing,,Corporation,DPC,WILLIAM,,CARVER,,,1022 MAIN AVE,,DURANGO,CO,81301,US,34 Perins Vista Dr,,Durango,CO,81301,US,1/27/1997
19911019346,"CRESTED BUTTE BREWING COMPANY, Dissolved January 1, 2002",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,3/25/1991
20121635132,"Poudre Canyon Brewing Company LLC, Delinquent April 1, 2014",2414 Treestead Rd,,Fort Collins,CO,80528,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Nicholas,Albert,Panella,,,2414 Treestead Rd,,Fort Collins,CO,80528,US,,,,,,,11/19/2012
19971031526,"COLORADO MICROBREW CLUB, LLC, Dissolved August 1, 2001",2616 W COLORADO AVE STE 20,,Colorado Springs,CO,80904,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,JAMES,B.,INGWERSEN,,,2231 PEACEMAKER TERRACE E,,COLORADO SPRINGS,CO,80920,US,,,,,,,3/3/1997
19971084015,"THE BRUCE BREWING SYSTEM, INC., Dissolved March 1, 2000",525 MARION ST,,Denver,CO,80218,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,5/28/1997
20131101212,"Kalbrew, LLC",15060 Sun Hills Drive,,Colorado Springs,CO,80921,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,James,G.,Brewster,Jr.,,15060 Sun Hills Drive,,Colorado Springs,CO,80921,US,15060 SUN HILLS DR,,Colorado Springs,CO,80921-210,US,2/15/2013
19971109865,"KALTENBERG CASTLE BREWERY, INC., Colorado Authority Terminated January 1, 2002",600 LIONSHEAD MALL,,Vail,CO,81657,US,,,,,,,Revoked,,Foreign Corporation,FPC,,,,,,,,,,,,,,,,,,7/11/1997
20071254389,"Brewed Awakenings, Delinquent November 1, 2008",1175 Vine street #302,,Denver,CO,80206,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Brian,Peter,Bernot,,,1175 Vine Street #302,,Denver,CO,80206,US,,,,,,,5/29/2007
20071265361,"Maestro Brew Espresso, LLC, Delinquent December 1, 2009",8958 E Hampden Ave,,Denver,CO,80231,US,3085 S Holly Place,,Denver,CO,80222,US,Delinquent,,Limited Liability Company,DLLC,Barry,Michael,Northey,,,3085 S Holly Place,,Denver,CO,80222,US,,,,,,,6/4/2007
20021345232,"HAMILTON BREWART INSURANCE AGENCY, LLC, Delinquent May 1, 2013",1282 W ARROW HWY,,Upland,CA,91786,US,,,,,,,Delinquent,,Foreign Limited Liability Company,FLLC,KENT,,JAY LEVINE,,,3780 S BROADWAY,,ENGLEWOOD,CO,80110,US,,,,,,,12/12/2002
20111191560,"Rocky Mountain Brewery Tours, LLC, Delinquent August 1, 2012",3530 W Alamo Pl,,Littleton,CO,80123,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Christine,Marie,Yates,,,3530 W Alamo Pl,,Littleton,CO,80123,US,,,,,,,3/31/2011
19891038227,"ODELL BREWING COMPANY, INC.",800 E LINCOLN AVE,,Fort Collins,CO,80524,US,,,,,,,Good Standing,,Corporation,DPC,WYNNE,,ODELL,,,800 E LINCOLN AVE,,FORT COLLINS,CO,80524,US,,,,,,,4/20/1989
19951058224,"ONLY THE BEST BREWING COMPANY, Delinquent July 1, 2005",170 WEAVERVILLE RD,,Divide,CO,80814,US,,,,,,,Delinquent,,Corporation,DPC,MARK,,SOMMER,,,170 WEAVERVILLE RD,,DIVIDE,CO,80814,US,PO BOX 727,,DIVIDE,CO,80814,US,5/2/1995
20031043827,"GUNNISON BREWERY, INC., Dissolved December 31, 2014",138 N Main St,,Gunnison,CO,81230,US,138 N Main St,,Gunnison,CO,81230,US,Voluntarily Dissolved,,Corporation,DPC,Lori,Anne,Alexander,,,144 Quartz Rd,,GUNNISON,CO,81230,US,144 Quartz Rd,,GUNNISON,CO,81230,US,2/10/2003
19891113310,"VAIL BREWERY, LTD.",,,,,,,,,,,,,Exists,,Limited Partnership,DLP,,,,,"RESORT BREWERIES, INC.",1000 S FRONTAGE WEST,,VAIL,CO,81657,US,,,,,,,12/22/1989
19951094976,"KILLEBREW FAMILY PARTNERSHIP LTD., Dissolved December 21, 2011",1220 S JACKSON STREET,,Denver,CO,80210,US,1220 S Jackson Street,,Denver,CO,80210,US,Voluntarily Dissolved,,Limited Partnership,DLP,RICHARD,A.,FINKE,,,1863 S BELLAIRE STE 1401,,DENVER,CO,80222,US,,,,,,,7/27/1995
19951111362,"GLENWOOD CANYON BREWING COMPANY, LLC",420 SEVENTH ST,PO BOX 2214,Glenwood Springs,CO,81602,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,STEVEN,R.,CARVER,,,1555 NO NAME LANE,,GLENWOOD SPRINGS,CO,81601,US,PO BOX 2021,,GLENWOOD SPRINGS,CO,81602,US,9/8/1995
19951140902,"PEAK BREWING CO., LLC",801 E 2ND AVE,,Durango,CO,81301-5425,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,KRISTOPHER,K.,OYLER,,,801 E SECOND AVE,,DURANGO,CO,81301,US,801 E 2nd Ave,,Durango,CO,81301,US,11/16/1995
19951152250,"COOPHOUSE BREWERY, LTD., Dissolved October 1, 1998",2400 INDUSTRIAL LN STE 350,,Broomfield,CO,80020,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,12/13/1995
19951156486,"BREWING COMPANY OF VAIL, INC., Dissolved October 1, 2002",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,12/21/1995
20071199148,"B.D.Brewer LLC, Delinquent October 1, 2008",2333e. 127th drive,,Thornton,CO,80241,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Matthew,,Brewer,,,2333 e. 127th drive,,Thornton,CO,80241,US,,,,,,,4/24/2007
19921025838,"WHATS BREWING ?, INC., Dissolved January 1, 2001",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,3/12/1992
20071218029,"Brewer Consulting, LLC, Dissolved May 22, 2008",4850 W. 127th Place,,Broomfield,CO,80020-5731,US,4850 W 127th Pl,,Broomfield,CO,80020,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Rickey,Lee,Brewer,,,4850 W. 127th Place,,Broomfield,CO,80020-5731,US,,,,,,,5/5/2007
19961076916,"ALPENBREW OFFICE SERVICES, INC., Dissolved April 1, 2003",2740 47TH ST,,Boulder,CO,80301,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,6/7/1996
20111347149,"Wreckless Brewing Company LLC, Dissolved August 31, 2012",90 Corona St.,Apt 1402,Denver,CO,80218,US,90 Corona St.,Apt 1402,Denver,CO,80218,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Anthony,William,Hassman,,,90 Corona St,Apt 1402,Denver,CO,80218,US,,,,,,,6/20/2011
19941071759,COLORADO HEBREW CHORALE,495 S JERSEY ST,,Denver,CO,80224,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Carol,Kozak,Ward,,,495 S JERSEY ST,,DENVER,CO,80224,US,495 S Jersey St,,Denver,CO,80224,US,6/24/1994
19931058015,"HARRINGTON, BREWSTER & CLEIN, P.C.",1623 WASHINGTON,,Denver,CO,80203,US,,,,,,,Good Standing,,Corporation,DPC,LEONARD,,BERENATO,,,1626 WASHINGTON,,DENVER,CO,80203,US,,,,,,,6/3/1993
19961153164,ALEX BREWER COMPANY LLLP,11930 W 44TH AVE #200,,Wheat Ridge,CO,80033,US,,,,,,,Good Standing,,Limited Liability Limited Partnership,DLLLP,Michele,Brewer,Castle,,,11930 W 44TH AVE #200,,WHEAT RIDGE,CO,80033,US,,,,,,,11/25/1996
19991149076,"BOOMTOWN BREWPUB LLLP, Delinquent October 1, 2005",115 E 7TH,,Leadvillle,CO,80461,US,,,,,,,Delinquent,,Limited Liability Limited Partnership,DLLLP,HOWARD,,TUCKER,,,115 E 7TH,,LEADVILLE,CO,80461,US,,,,,,,8/10/1999
19971007613,"BREWSTER'S PLACE, INC., Dissolved November 1, 1999",913 15TH ST,,Denver,CO,80202,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,1/16/1997
20111449845,"Hoppy Dog Brewing Company LLC, Delinquent January 1, 2015",3340 Apollo Ct,,Fort Collins,CO,80526,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,Hoppy Dog Brewing Company LLC,3340 Apollo Ct,,Fort Collins,CO,80526,US,,,,,,,8/6/2011
19951096481,"STORM BREWING COMPANY, Dissolved June 1, 2000",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,7/31/1995
19951101899,"THE BELLY UP BREWERY, INC., Dissolved June 1, 1998",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,8/14/1995
19941100129,"FLEETSIDE PUB & BREWING COMPANY, Dissolved July 1, 2003",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,9/7/1994
19971095120,"MILWAUKEE BREWING COMPANY, LLC, Dissolved October 18, 1999",,,,,,,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,JAMES,,CARUSO,,,1634 18TH ST,,DENVER,CO,80202,US,,,,,,,6/16/1997
19991244159,"BREWER FINANCIAL SERVICES, LLC",1428 WALZ AVE,,Glenwood Springs,CO,81601,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,SCOTT,,BREWER,,,1428 WALZ AVE,,GLENWOOD SPRINGS,CO,81601,US,1428 Walz Ave,,Glenwood Springs,CO,81601,US,12/28/1999
20061150615,"Brewster Electric LLC., Dissolved August 3, 2017",10431 Tucson st,,Commerce City,CO,80022,US,10431 Tucson st,,Commerce City,CO,80022,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Scott,,Brewster,,,10679 E 112 Way,,Henderson,CO,80640,US,,,,,,,4/7/2006
19961053770,"ALE HOLE BREWING COMPANY, Dissolved February 1, 1999",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,4/18/1996
19971182232,"OASIS PUB AND BREWERY L.L.C., Dissolved January 1, 2004",2961 W 29TH ST,,Greeley,CO,80631,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,RICHARD,,DIXON,,,2961 W 29TH ST,,GREELEY,CO,80631,US,,,,,,,11/13/1997
19961060228,"ROYAL HIGHLANDS BREWING CO., INC., Dissolved March 1, 1999",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,5/2/1996
20041009221,"HEBREW SCIENCE EDUCATION FOUNDATION, Dissolved March 28, 2010",1600 BROADWAY,STE 2350,Denver,CO,80202,US,"C/O Thomas F. Quinn, Esq.",1600 Broadway #2350,Denver,CO,80202,US,Voluntarily Dissolved,,Nonprofit Corporation,DNC,THOMAS,F,QUINN,,,1600 BROADWAY,STE 2350,DENVER,CO,80202,US,,,,,,,1/9/2004
19981013800,"ROCKYARD BREWING CO., LLC",900 CASTLETON RD.,SUITE 115,Castle Rock,CO,80109,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,MICHAEL,S.,DRABING,,,900 CASTLETON RD.,SUITE 115,CASTLE ROCK,CO,80109,US,,,,,,,1/23/1998
19951129625,"HERITAGE BREWING COMPANY LLC, Dissolved October 18, 1999",,,,,,,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,JOHN,,HICKENLOOPER,,,1634 18TH ST,,DENVER,CO,80202,US,,,,,,,10/20/1995
20071471952,"Model Ales Brewing Co., Inc., Delinquent April 1, 2010",5935 So. Zang St.,Unit #1,Littleton,CO,80127,US,3110 W. Hampden Ave.,,Englewood,CO,80110,US,Delinquent,,Corporation,DPC,Robert,L,Mares,,,5935 So. Zang St.,Unit #1,Littleton,CO,80127,US,,,,,,,10/12/2007
20001147163,"DAILY BREW COFFEE AND GIFTS INC., Delinquent September 1, 2006",7745 WADSWORTH BLVD #B,,Arvada,CO,80003,US,,,,,,,Delinquent,,Corporation,DPC,EDWARD,E.,FISKE,,,7650 URBAN CT,,ARVADA,CO,80005,US,,,,,,,7/28/2000
20111628328,"Brew Events LLC, Delinquent April 1, 2013",4193 Independence Dr,,Loveland,CO,80538,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Jesse,Gus,Clark,,,4193 Independence Dr,,Loveland,CO,80538,US,4193 Independence Dr,,Loveland,CO,80538,US,11/12/2011
20001221398,"BREWER PERSONNEL SERVICES, LLC, Colorado Authority Relinquished January 25, 2008",111 CENTER ST STE 2020,,Little Rock,AR,72201,US,111 CENTER ST STE 2020,,Little Rock,AR,72201,US,Withdrawn,,Foreign Limited Liability Company,FLLC,,,,,The Corporation Company,7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,11/14/2000
20001223292,"BREW MOON BRAINTREE, INC., Dissolved January 10, 2011",248 CENTENNIAL PKWY,,Louisville,CO,80027,US,248 Centennial Parkway,Ste. 100,Louisville,CO,80027,US,Voluntarily Dissolved,,Corporation,DPC,Rebecca,,Fischer,,,c/o Rock Bottom Restaurants,248 Centennial Pkwy,Louisville,CO,80027,US,,,,,,,11/15/2000
19981201001,"BREW BOYS INC., Delinquent April 1, 2014",13908 W. BAKER PL.,,Lakewood,CO,80228,US,13908 W. BAKER PL.,,Lakewood,CO,80228,US,Delinquent,,Corporation,DPC,GEORGE,M.,HANSEN,,,13908 W. BAKER PL.,,LAKEWOOD,CO,80228,US,,,,,,,11/10/1998
19961163503,"BRECKENRIDGE BREWERY OF TUCSON, INC., Dissolved October 1, 2001",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,12/17/1996
19991050307,"BLACK CANYON BREWERY, INC., Dissolved September 5, 2001",,,,,,,,,,,,,Voluntarily Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,3/17/1999
20081358866,"Heavenly Daze Brewery and Restaurant, Tavern and Grill, Inc, Delinquent January 1, 2010",3695 South Galapago St.,,Englewood,CO,80110,US,,,,,,,Delinquent,,Corporation,DPC,,,,,"Baird Investments, Inc.",3695 So. Galapago St.,,Englewood,CO,80110,US,,,,,,,7/3/2008
19981031686,"BREWER GRANDPARENTING INC., Dissolved December 3, 2000",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,2/18/1998
20041258626,"Brick Oven Brewing Co., Dissolved July 19, 2006",375 South 8th Street,,Pagosa Springs,CO,81147,US,PO Box 2436,,Pagosa Springs,CO,81147,US,Voluntarily Dissolved,,Corporation,DPC,Barbara,,Blackburn,,,196 N 5th Street,,Pagosa Springs,CO,81147,US,PO Box 2875,,Pagosa Springs,CO,81147,US,7/22/2004
20041260887,"COLORADO BREWING COMPANY, Delinquent September 1, 2005",2718 Montego Bay,,Evans,CO,80620,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Jeffrey,Michael,Crabtree,,,2718 Montego Bay,,Evans,CO,80620,US,,,,,,,7/25/2004
19991130013,"ROYAL BREWING, L.L.C., Colorado Authority Terminated January 1, 2002",1599 CENTRAL PKWY,,Cincinnati,OH,45214,US,,,,,,,Revoked,,Foreign Limited Liability Company,FLLC,,,,,,,,,,,,,,,,,,7/12/1999
20041277114,"Hebrew is Cool llc, Delinquent October 1, 2005",420 East 120th Avenue B2220,Adams County,Northglenn,CO,80233,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,Maxwell Zion,420 East 120th Avenue B2220,Adams County,Northglenn,CO,80233,US,,,,,,,8/6/2004
20081421672,"Brewster of Scrooby Manor Chapter, National Society Colonial Dames XVII Century",7495 West Layton Place,,Lakewood,CO,80123-6307,US,PO Box 1084,,Eagle,CO,81631,US,Good Standing,,Nonprofit Corporation,DNC,Wendy,Kidder,Becker,,,7495 West Layton Place,,Lakewood,CO,80123-6307,US,PO Box 1084,,Eagle,CO,81631,US,8/7/2008
20011126200,"PEACEFUL MINE BREWERY & GRILL, LLC, Dissolved November 1, 2002",35 E FIRST ST,,Nederland,CO,80466,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,KATHERIN,J.,BARGER,,,1313 E CORNELL,,ENGLEWOOD,CO,80110,US,,,,,,,6/25/2001
20121118862,Freedonia Brewing Company Ltd.,321 Park Street,,Fort Collins,CO,80521,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Ralf,Alexander Edgar,Kracke-Berndorff,,,321 Park Street,,Fort Collins,CO,80521,US,,,,,,,2/24/2012
20001030964,"BREWED AWAKENINGS, LLC, Delinquent August 1, 2012",4100 E Mississippi Ave #115,,Denver,CO,80246,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,NATHAN,,MONTANO,,,4100 E Mississippi Ave #115,,Denver,CO,80246,US,,,,,,,2/14/2000
20121242650,"Scavenger Hunt Brew Style LLC, Delinquent October 1, 2013",3244 Snowbrush Place,,Fort Collins,CO,80521,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Jennifer,Leigh,Gray,,,3244 Snowbrush Place,,Fort Collins,CO,80521,US,,,,,,,5/1/2012
20121286839,Panther Creek Brewery,2204 Otis Ave,,Pueblo,CO,81003,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,Panther Creek,2204 Otis Ave,,Pueblo,CO,81003,US,2204 Otis Ave,,Pueblo,CO,81003,US,5/23/2012
20141154425,"The Brew LLC, Delinquent August 1, 2015",10374 Mt. Wilson Dr,,Peyton,CO,80831,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Tony,,Lee,,,10374 Mt. Wilson Dr,,Peyton,CO,80831,US,,,,,,,3/6/2014
20141304860,"Animas Brewing Company, LLC",1560 East 2nd Avenue,,Durango,CO,81301,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Scott,,Bickert,,,1560 East 2nd Avenue,,Durango,CO,81301,US,1731 Crestview Ave,,Durango,CO,81301,US,5/15/2014
20021257198,"BREWER CONSTRUCTION, LLC, Dissolved March 9, 2005",2876 N MADISON AVE,,Loveland,CO,80538,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,LEONARD,W.,BREWER,,,2876 N MADISON AVE,,LOVELAND,CO,80538,US,,,,,,,9/17/2002
20051128388,"The Bicycle Brewery Co., LLC, Dissolved April 1, 2015",10356 East State Highway  82,,Twin Lakes,CO,81251,US,10356 East State Highway 82,,Twin Lakes,CO,81251,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Jessica,B,Gordon,,,10356 East State Highway 82,,Twin Lakes,CO,81251,US,,,,,,,3/26/2005
20051128393,"The Bicycle Brewing Co., LLC, Dissolved April 1, 2015",10356 East State Highway  82,,Twin Lakes,CO,81251,US,10356 East State Highway 82,,Twin Lakes,CO,81251,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Richard,K,Turner,,,227 Midland Ave,Suite C-4,Basalt,CO,81621,US,,,,,,,3/26/2005
20081603733,"Brewster Construction Inc., Delinquent April 1, 2013",4683 E. 135th Lane,,Thornton,CO,80241,US,,,,,,,Delinquent,,Corporation,DPC,Ryan,,Brewster,,,4683 E.135th Lane,,Thornton,CO,80241,US,,,,,,,11/17/2008
20011138167,"THE GRAND LAKE BREWING  COMPANY, LLC, Dissolved May 31, 2017",P.O. Box 615,,Grand Lake,CO,80447,US,P.O. Box 615,,Grand Lake,CO,80447,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Karen,,Wood,,,P.O. Box 62,,Wheat Ridge,CO,80034,US,P.O. Box 62,,Wheat Ridge,CO,80034,US,7/12/2001
20141419481,"Vail Mountain Brewing Company, Delinquent December 1, 2015",2510 Bald Mountain Rd,,Vail,CO,81657,US,PO Box 964,,Vail,CO,81658,US,Delinquent,,Limited Liability Company,DLLC,Scott,James,Harrison,,,2510 Bald Mountain Rd,,Vail,CO,81657,US,PO Box 964,,Vail,CO,81658,US,7/10/2014
20121644111,Red Leg Brewing Company LLC,4630 Forge Road,STE B,Colorado Springs,CO,80907,US,4630 Forge Road,STE B,Colorado Springs,CO,80907,US,Good Standing,,Limited Liability Company,DLLC,Todd,,Baldwin,,,4630 Forge Road,STE B,Colorado Springs,CO,80907,US,4630 Forge Road,STE B,Colorado Springs,CO,80907,US,1/1/2013
20011180212,"ROAD TRIP BREWING, INC., Dissolved July 1, 2003",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,9/14/2001
20091194126,"ELK MOUNTAIN BREWING, INC",18921 Plaza Drive,Unit 104,Parker,CO,80134,US,,,,,,,Good Standing,,Corporation,DPC,Jacob,Leland,Minturn,,,18921 Plaza Drive,Unit 104,Parker,CO,80134,US,,,,,,,4/3/2009
20131038465,"Lonely Dog Home Brew Store LLC, Delinquent June 1, 2014",3510 Cody Ave,,Evans,CO,80620,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Sally,Ann,Dale,,,3510 Cody Ave,,Evans,CO,80620,US,,,,,,,1/20/2013
20141685328,Colorado Native Brewing Company,1250 Orchard Road,,Golden,CO,80401,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Glenn,,Knippenberg,,,1250 Orchard Road,,Golden,CO,80401,US,1250 Orchard Road,,Golden,CO,80401,US,11/8/2014
20031392868,"TIMOTHY F. BREWER, P.C.","444 E. Pikes Peak Ave., Ste. 200",,Colorado Springs,CO,80903,US,,,,,,,Good Standing,,Corporation,DPC,TIMOTHY,F.,BREWER,,,"444 E. Pikes Peak Ave., Suite 200",,COLORADO SPRINGS,CO,80903,US,,,,,,,12/11/2003
20031400296,"BREWED AWAKENING, LLC, Dissolved May 31, 2005",,,,,,,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,KELLY,,MCCLEARY,,,2428 TAMARAC DR,,FORT COLLINS,CO,80521,US,,,,,,,12/18/2003
20131147842,Roaring Fork Brewing Company LLC,1831 Dolores Way,,Carbondale,CO,81623,US,1831 Dolores Way,,Carbondale,CO,81623,US,Good Standing,,Limited Liability Company,DLLC,,,,,"United States Corporation Agents, Inc.",121 S. Tejon Street,Suite 900,Colorado Springs,CO,80903,US,,,,,,,3/4/2013
20091373281,2 Travelers & a Goat Brewing,10241 Meadow Ridge PL,,Parker,CO,80134,US,,,,,,,Good Standing,,Corporation,DPC,Kenneth,L,Jones,,,10241 Meadow Ridge PL,,Parker,CO,80134,US,,,,,,,7/14/2009
20041081212,"COORS BREWING COMPANY ASIA-PACIFIC, LLC, Dissolved August 20, 2008",311 10TH ST NH311,,Golden,CO,80401,US,c/o Molson Coors Brewing Company,"1225 17th Street, Suite 3200",Denver,CO,80202,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,,,,,The Corporation Company,7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,3/4/2004
